Wall time,time/total_timesteps,eval/mean_reward
1670954132.09191,933499,33.3825836181641
1670954151.10907,933999,89.6473846435547
1670954226.82959,935999,111.867004394531
1670954245.7122,936499,101.167556762695
1670954283.78597,937499,64.3130416870117
1670954302.82642,937999,204.280044555664
1670954340.71295,938999,191.982467651367
1670954398.00877,940499,322.952911376953
1670954454.95349,941999,6.78206062316895
1670954473.73719,942499,21.030855178833
1670954511.51339,943499,24.6217231750488
1670954549.70708,944499,82.5171737670899
1670954587.81763,945499,70.2898864746094
1670954682.22459,947999,11.3750267028809
1670954757.05249,949999,70.9905242919922
1670954813.97312,951499,120.30004119873
1670954890.07274,953499,26.7758846282959
1670954928.92055,954499,84.7900314331055
1670954948.54769,954999,71.2010726928711
1670954968.07537,955499,43.8242301940918
1670955026.19335,956999,32.6731452941895
1670955123.6208,959499,10.6776056289673
1670955238.27019,962499,430.109558105469
1670955257.09989,962999,24.7505359649658
1670955275.91926,963499,75.0487289428711
1670955331.79855,964999,79.6165084838867
1670955388.38305,966499,35.6530876159668
1670955444.59604,967999,17.5139656066895
1670955463.58422,968499,13.7807722091675
1670955538.95832,970499,77.9599838256836
1670955557.35395,970999,19.2235336303711
1670955576.41542,971499,191.889175415039
1670955633.2777,972999,258.726837158203
1670955671.13992,973999,206.249588012695
1670955726.84168,975499,422.374420166016
1670955745.65398,975999,124.107078552246
1670955784.03741,976999,73.4091567993164
1670955841.09143,978499,90.3163299560547
1670955916.64149,980499,357.894195556641
1670955935.05001,980999,264.402709960937
1670955953.83562,981499,31.7095756530762
1670955972.70336,981999,111.706596374512
1670955991.62982,982499,12.466872215271
1670956029.52165,983499,182.237899780273
1670956048.7252,983999,272.794891357422
1670956067.71282,984499,146.167617797852
1670956086.61608,984999,92.4652328491211
1670956199.88312,987999,20.8807430267334
1670956237.77212,988999,44.3831481933594
1670956275.63212,989999,87.3614349365234
1670956294.42123,990499,31.81298828125
1670956313.30488,990999,15.0926828384399
1670956331.96796,991499,34.4374122619629
1670956350.70947,991999,224.129837036133
1670956388.80181,992999,250.523681640625
1670956425.86454,993999,42.7879371643066
1670956444.93181,994499,239.482116699219
1670956501.37035,995999,146.492111206055
1670956520.39904,996499,28.1926746368408
1670956574.72273,997999,18.7877674102783
1670956968.55164,1008499,49.0009689331055
1670956987.66105,1008999,280.258422851562
1670957063.62501,1010999,33.9887161254883
1670957082.73393,1011499,281.815368652344
1670957101.92791,1011999,250.896133422852
1670957139.64569,1012999,73.4142761230469
1670957158.55568,1013499,21.5598239898682
1670957196.58396,1014499,65.6150970458984
1670957253.52343,1015999,258.106994628906
1670957272.70341,1016499,85.6530303955078
1670957310.73337,1017499,342.775634765625
1670957329.6722,1017999,27.5214767456055
1670957348.14826,1018499,63.8525695800781
1670957423.44542,1020499,341.888275146484
1670957441.85337,1020999,18.3729839324951
1670957481.06715,1021999,284.077362060547
1670957500.24436,1022499,58.1214904785156
1670957556.75403,1023999,41.7265548706055
1670957594.76096,1024999,75.7959899902344
1670957689.93374,1027499,338.942443847656
1670957708.81576,1027999,82.3492965698242
1670957727.18816,1028499,54.2522315979004
1670957745.88476,1028999,371.432800292969
1670957935.93587,1033999,50.3597221374512
1670957955.01715,1034499,315.702575683594
1670957993.27272,1035499,92.4145736694336
1670958069.43984,1037499,65.6801681518555
1670958144.46526,1039499,73.2643356323242
1670958163.55829,1039999,127.66805267334
1670958258.1648,1042499,75.0042953491211
1670958296.84511,1043499,303.252777099609
1670958316.33554,1043999,407.172821044922
1670958355.18421,1044999,42.5214691162109
1670958373.96231,1045499,44.150562286377
1670958393.94795,1045999,132.019012451172
1670958470.99532,1047999,142.085342407227
1670958508.83467,1048999,31.2959175109863
1670958527.97127,1049499,155.299179077148
1670958565.61323,1050499,206.150497436523
1670958621.85641,1051999,97.8128356933594
1670958640.2927,1052499,235.463958740234
1670958659.11296,1052999,71.9636459350586
1670958678.37152,1053499,388.776763916016
1670958735.27798,1054999,129.624664306641
1670958754.52906,1055499,182.229827880859
1670958830.69205,1057499,336.498687744141
1670958849.72882,1057999,43.7768020629883
1670958926.00874,1059999,204.891448974609
1670958945.0255,1060499,59.1728515625
1670958983.45363,1061499,278.519439697266
1670959002.69935,1061999,64.3247680664063
1670959021.72492,1062499,162.927978515625
1670959077.90951,1063999,201.198623657227
1670959209.49179,1067499,259.700164794922
1670959228.25873,1067999,88.4749526977539
1670959247.22765,1068499,33.7069778442383
1670959304.10745,1069999,30.6970558166504
1670959376.98173,1071999,328.295776367188
1670959491.09594,1074999,381.919494628906
1670959509.32097,1075499,2.37653040885925
1670959585.06897,1077499,37.4988250732422
1670959604.11689,1077999,237.310882568359
1670959679.95764,1079999,51.5341644287109
1670959698.86528,1080499,26.5262870788574
1670959717.77332,1080999,83.2272186279297
1670959736.30723,1081499,433.054046630859
1670959868.77316,1084999,41.4688339233399
1670959944.41427,1086999,9.96514511108398
1670959982.25709,1087999,51.6419563293457
1670960001.58118,1088499,154.051513671875
1670960133.02744,1091999,436.246704101563
1670960170.53553,1092999,247.991653442383
1670960208.53169,1093999,249.684143066406
1670960246.29998,1094999,128.323867797852
1670960340.97338,1097499,371.930114746094
1670960435.56936,1099999,304.495056152344
1670960473.61582,1100999,409.618621826172
1670960492.58975,1101499,58.147891998291
1670960511.61379,1101999,226.73893737793
1670960568.15269,1103499,483.68798828125
1670960624.98149,1104999,124.647346496582
1670960663.00471,1105999,371.831115722656
1670960681.76314,1106499,40.848575592041
1670960719.92617,1107499,208.115386962891
1670960739.16352,1107999,378.443542480469
1670960758.08377,1108499,61.7552032470703
1670960853.3135,1110999,333.718078613281
1670960872.01851,1111499,258.532653808594
1670960890.76279,1111999,59.9106407165527
1670960928.06178,1112999,436.884460449219
1670960965.87254,1113999,39.1861534118652
1670961081.27731,1116999,432.088195800781
1670961137.86427,1118499,39.1626091003418
1670961194.71469,1119999,50.0499610900879
1670961251.29923,1121499,51.4086074829102
1670961289.25352,1122499,429.256408691406
1670961478.52878,1127499,396.698516845703
1670961534.75734,1128999,324.836242675781
1670961554.04127,1129499,357.650482177734
1670961667.4129,1132499,37.9023590087891
1670961705.47094,1133499,105.735015869141
1670961724.22831,1133999,38.7641181945801
1670961857.96509,1137499,241.576629638672
1670961895.87815,1138499,334.388916015625
1670961972.27605,1140499,86.8676986694336
1670961991.39729,1140999,472.968658447266
1670962068.4049,1142999,425.968475341797
1670962185.36133,1145999,116.913856506348
1670962204.27829,1146499,469.608612060547
1670962223.44188,1146999,302.606964111328
1670962355.1604,1150499,373.033599853516
1670962450.06034,1152999,400.262634277344
1670962469.31852,1153499,446.461730957031
1670962488.44867,1153999,127.579597473145
1670962526.66474,1154999,158.858901977539
1670962564.19421,1155999,91.8847961425781
1670962639.85247,1157999,188.7421875
1670962659.78786,1158499,328.584747314453
1670962717.26339,1159999,191.808181762695
1670962812.48733,1162499,422.327667236328
1670962927.27872,1165499,302.98193359375
1670962964.73353,1166499,430.248382568359
1670963022.06414,1167999,429.657928466797
1670963116.63627,1170499,56.9021453857422
1670963154.70271,1171499,427.935577392578
1670963173.50334,1171999,224.505004882812
1670963192.56485,1172499,378.200134277344
1670963230.86069,1173499,230.262329101562
1670963250.12031,1173999,165.835632324219
1670963269.48412,1174499,185.009017944336
1670963326.51719,1175999,57.3707847595215
1670963345.64919,1176499,398.915893554687
1670963364.58997,1176999,63.7426910400391
1670963441.07368,1178999,207.106063842773
1670963478.90756,1179999,63.8670425415039
1670963536.61798,1181499,419.131042480469
1670963593.38188,1182999,434.430633544922
1670963650.88581,1184499,365.011108398437
1670963707.86554,1185999,199.535278320313
1670963745.72788,1186999,124.26335144043
1670963841.43319,1189499,199.446502685547
1670963954.85574,1192499,426.760559082031
1670964048.87355,1194999,423.919311523438
1670964086.28927,1195999,82.7750549316406
1670964124.95168,1196999,239.759735107422
1670964144.11729,1197499,267.726593017578
1670964163.07385,1197999,371.978240966797
1670964182.42562,1198499,255.621871948242
1670964202.06423,1198999,323.118743896484
1670964221.62473,1199499,268.090179443359
1670964279.29442,1200999,92.285041809082
1670964412.26605,1204499,340.509826660156
1670964468.93753,1205999,94.4606704711914
1670964488.06011,1206499,138.913467407227
1670964544.30493,1207999,248.023254394531
1670964620.18013,1209999,86.0368957519531
1670964790.91565,1214499,112.219100952148
1670964849.1198,1215999,176.472442626953
1670964924.94847,1217999,224.024459838867
1670964943.55501,1218499,87.3465957641602
1670964981.51857,1219499,440.959594726563
1670965000.71074,1219999,295.875915527344
1670965038.84124,1220999,314.52392578125
1670965058.0096,1221499,211.391632080078
1670965171.09343,1224499,23.6732654571533
1670965284.74837,1227499,308.872222900391
1670965360.73105,1229499,332.211242675781
1670965379.71802,1229999,198.95393371582
1670965436.81437,1231499,98.0829391479492
1670965474.99074,1232499,217.385192871094
1670965494.14231,1232999,95.0845947265625
1670965532.11633,1233999,342.622802734375
1670965571.60927,1234999,216.923110961914
1670965649.01743,1236999,71.3089370727539
1670965687.28538,1237999,274.681427001953
1670965725.82276,1238999,169.835235595703
1670965861.72843,1242499,320.627838134766
1670965880.86613,1242999,256.501708984375
1670965957.78313,1244999,167.337509155273
1670966033.7969,1246999,175.135299682617
1670966091.20922,1248499,207.066116333008
1670966129.34165,1249499,235.407531738281
1670966148.74986,1249999,325.296447753906
