eval/mean_reward,time/total_timesteps,train/actor_loss,eval/mean_ep_length,train/ent_coef,train/ent_coef_loss,train/n_updates,train/critic_loss,train/learning_rate,time/episodes,rollout/ep_len_mean,time/fps,time/time_elapsed,rollout/ep_rew_mean
0.0,8000,-48.396324157714844,500.0,0.10072334110736847,-17.9388427734375,7899,0.44273853302001953,0.0003,,,,,
,8000,,,,,,,,16,500.0,5,1447,0.0
0.0,8500,-48.006866455078125,500.0,0.08849447220563889,-17.907981872558594,8399,0.5839310884475708,0.0003,,,,,
0.0,9000,-48.36345291137695,500.0,0.07810526341199875,-17.493196487426758,8899,0.5489181876182556,0.0003,,,,,
0.0,9500,-54.777732849121094,500.0,0.06906165182590485,-14.517678260803223,9399,0.5053480863571167,0.0003,,,,,
0.0,10000,-50.881370544433594,500.0,0.06141207739710808,-14.397317886352539,9899,0.6038200855255127,0.0003,,,,,
,10000,,,,,,,,20,500.0,5,1808,0.0
0.0,10500,-52.97718811035156,500.0,0.054893966764211655,-13.224807739257812,10399,0.6032148599624634,0.0003,,,,,
0.0,11000,-52.26313781738281,500.0,0.04938649386167526,-11.795133590698242,10899,0.8613672852516174,0.0003,,,,,
0.0,11500,-53.456085205078125,500.0,0.044648464769124985,-7.634436130523682,11399,1.0390942096710205,0.0003,,,,,
0.0,12000,-51.19037628173828,500.0,0.04082190617918968,-5.468636512756348,11899,1.0084155797958374,0.0003,,,,,
,12000,,,,,,,,24,500.0,5,2176,0.0
0.0,12500,-51.21234893798828,500.0,0.037811484187841415,-3.996650457382202,12399,0.6877397894859314,0.0003,,,,,
0.0,13000,-50.55119323730469,500.0,0.035614848136901855,-2.270174503326416,12899,0.8188609480857849,0.0003,,,,,
0.0,13500,-50.1805419921875,500.0,0.03402946516871452,-2.5675740242004395,13399,5.246001243591309,0.0003,,,,,
0.0,14000,-50.16645050048828,500.0,0.03333112224936485,-0.16403469443321228,13899,0.7678689956665039,0.0003,,,,,
,14000,,,,,,,,28,500.0,5,2530,0.0
0.0,14500,-51.53886413574219,500.0,0.03319954499602318,2.176637887954712,14399,1.0690544843673706,0.0003,,,,,
0.0,15000,-51.35295104980469,500.0,0.033484138548374176,-0.13632449507713318,14899,0.7482477426528931,0.0003,,,,,
0.0,15500,-51.766845703125,500.0,0.034005556255578995,-1.3117609024047852,15399,1.2501829862594604,0.0003,,,,,
0.0,16000,-50.62699890136719,500.0,0.034161508083343506,-1.3062466382980347,15899,9.659725189208984,0.0003,,,,,
,16000,,,,,,,,32,500.0,5,2898,0.0
84.2,16500,-50.98748016357422,500.0,0.034583743661642075,-0.11965829133987427,16399,1.044745922088623,0.0003,,,,,
0.0,17000,-51.013946533203125,500.0,0.03485541045665741,-2.539517879486084,16899,0.8513027429580688,0.0003,,,,,
0.0,17500,-51.225975036621094,500.0,0.034865573048591614,4.469011306762695,17399,1.1921131610870361,0.0003,,,,,
0.0,18000,-51.71295928955078,500.0,0.034732528030872345,-0.5310088992118835,17899,2.2679443359375,0.0003,,,,,
,18000,,,,,,,,36,500.0,5,3263,0.0
0.0,18500,-50.01973342895508,500.0,0.034331344068050385,-1.4907288551330566,18399,1.2448699474334717,0.0003,,,,,
0.0,19000,-50.32952117919922,500.0,0.03345329686999321,1.734359622001648,18899,6.296653747558594,0.0003,,,,,
0.0,19500,-50.39557647705078,500.0,0.03301544487476349,0.2213764190673828,19399,1.0281275510787964,0.0003,,,,,
0.0,20000,-49.715110778808594,500.0,0.03363516181707382,2.3440465927124023,19899,0.8785972595214844,0.0003,,,,,
,20000,,,,,,,,40,500.0,5,3625,0.0
0.0,20500,-51.873939514160156,500.0,0.03480518236756325,0.3476836681365967,20399,1.7343156337738037,0.0003,,,,,
0.0,21000,-50.783111572265625,500.0,0.034209806472063065,-0.9002106189727783,20899,1.2834537029266357,0.0003,,,,,
0.0,21500,-50.50857162475586,500.0,0.03416499122977257,0.5114842057228088,21399,0.8837714195251465,0.0003,,,,,
0.0,22000,-51.76081848144531,500.0,0.033541563898324966,-1.8711895942687988,21899,1.6455144882202148,0.0003,,,,,
,22000,,,,,,,,44,500.0,5,3987,0.0
0.0,22500,-50.558372497558594,500.0,0.03285681828856468,0.3757972717285156,22399,1.2328065633773804,0.0003,,,,,
0.0,23000,-51.55175018310547,500.0,0.032102879136800766,-0.2998667061328888,22899,1.1094553470611572,0.0003,,,,,
0.0,23500,-51.19356155395508,500.0,0.031497709453105927,-0.16606801748275757,23399,0.8446298837661743,0.0003,,,,,
0.0,24000,-49.96195983886719,500.0,0.03126626834273338,-0.6078085899353027,23899,6.973830223083496,0.0003,,,,,
,24000,,,,,,,,48,500.0,5,4349,0.0
0.0,24500,-51.21342849731445,500.0,0.030594104900956154,-0.043747782707214355,24399,1.5342025756835938,0.0003,,,,,
0.0,25000,-52.3521728515625,500.0,0.031161241233348846,0.2428428828716278,24899,1.1205298900604248,0.0003,,,,,
0.0,25500,-52.19945526123047,500.0,0.030796483159065247,0.10265398025512695,25399,1.0829393863677979,0.0003,,,,,
0.0,26000,-52.15008544921875,500.0,0.030817966908216476,0.35097330808639526,25899,1.5158755779266357,0.0003,,,,,
,26000,,,,,,,,52,500.0,5,4709,0.0
0.0,26500,-52.182762145996094,500.0,0.029073001816868782,-0.3245285153388977,26399,1.8464646339416504,0.0003,,,,,
0.0,27000,-52.630855560302734,500.0,0.028401389718055725,-1.965212106704712,26899,0.9891159534454346,0.0003,,,,,
0.0,27500,-51.261634826660156,500.0,0.027416931465268135,-0.8424336910247803,27399,1.1233643293380737,0.0003,,,,,
0.0,28000,-52.32054138183594,500.0,0.027526434510946274,0.2836591601371765,27899,1.0982718467712402,0.0003,,,,,
,28000,,,,,,,,56,500.0,5,5081,0.0
0.0,28500,-51.85803985595703,500.0,0.02710895799100399,-0.9559575319290161,28399,12.318525314331055,0.0003,,,,,
0.0,29000,-51.396026611328125,500.0,0.02656269446015358,-1.483959674835205,28899,1.0772593021392822,0.0003,,,,,
0.0,29500,-52.19056701660156,500.0,0.026122214272618294,0.5715013146400452,29399,1.0059281587600708,0.0003,,,,,
0.0,30000,-48.549049377441406,500.0,0.0261522326618433,0.014356255531311035,29899,1.1217248439788818,0.0003,,,,,
,30000,,,,,,,,60,500.0,5,5452,0.0
58.0,30500,-49.877281188964844,500.0,0.025668222457170486,-0.21771085262298584,30399,17.30056381225586,0.0003,,,,,
0.0,31000,-51.130393981933594,500.0,0.02534312941133976,1.3030613660812378,30899,0.7990381121635437,0.0003,,,,,
0.0,31500,-50.7981071472168,500.0,0.025329966098070145,-1.5052320957183838,31399,0.9048497676849365,0.0003,,,,,
0.0,32000,-48.668853759765625,500.0,0.02519550547003746,-0.9091697931289673,31899,1.0551300048828125,0.0003,,,,,
,32000,,,,,,,,64,500.0,5,5822,0.0
0.0,32500,-49.37329864501953,500.0,0.024847574532032013,-2.469874620437622,32399,0.876130223274231,0.0003,,,,,
0.0,33000,-48.684791564941406,500.0,0.024379605427384377,1.0318396091461182,32899,0.893456757068634,0.0003,,,,,
0.0,33500,-49.025020599365234,500.0,0.023500023409724236,1.143033742904663,33399,0.6660048365592957,0.0003,,,,,
0.0,34000,-47.93059539794922,500.0,0.02307836152613163,-2.005207061767578,33899,0.731205940246582,0.0003,,,,,
,34000,,,,,,,,68,500.0,5,6184,0.0
0.0,34500,-47.8267822265625,500.0,0.02279147505760193,-1.693209171295166,34399,2.825857639312744,0.0003,,,,,
0.0,35000,-46.545921325683594,500.0,0.022776933386921883,-1.8853543996810913,34899,0.7008914351463318,0.0003,,,,,
0.0,35500,-46.163848876953125,500.0,0.022817714139819145,-0.7439026832580566,35399,0.8387184143066406,0.0003,,,,,
0.0,36000,-46.373313903808594,500.0,0.022066108882427216,-0.7989978790283203,35899,0.5244694352149963,0.0003,,,,,
,36000,,,,,,,,72,500.0,5,6547,0.0
0.0,36500,-46.03821563720703,500.0,0.02196984551846981,1.2138152122497559,36399,13.739614486694336,0.0003,,,,,
0.0,37000,-45.29735565185547,500.0,0.021773686632514,-0.5500854849815369,36899,2.233182907104492,0.0003,,,,,
0.0,37500,-45.556636810302734,500.0,0.02151702530682087,0.2891005873680115,37399,0.9258375763893127,0.0003,,,,,
0.0,38000,-45.107032775878906,500.0,0.021037915721535683,-0.3938535153865814,37899,1.0295207500457764,0.0003,,,,,
,38000,,,,,,,,76,500.0,5,6906,0.0
0.0,38500,-44.19591522216797,500.0,0.02113923244178295,0.0009881556034088135,38399,0.8366819620132446,0.0003,,,,,
0.0,39000,-43.52804183959961,500.0,0.02077842503786087,0.48804089426994324,38899,0.8100147247314453,0.0003,,,,,
0.0,39500,-43.58180236816406,500.0,0.0205417200922966,-0.21246454119682312,39399,5.588288307189941,0.0003,,,,,
0.0,40000,-41.985107421875,500.0,0.020402366295456886,2.800111770629883,39899,0.88675457239151,0.0003,,,,,
,40000,,,,,,,,80,500.0,5,7267,0.0
0.0,40500,-42.780094146728516,500.0,0.019851336255669594,-0.08764654397964478,40399,0.6539400219917297,0.0003,,,,,
0.0,41000,-42.17694091796875,500.0,0.020082473754882812,0.438060998916626,40899,0.8492326140403748,0.0003,,,,,
0.0,41500,-42.4576416015625,500.0,0.019438451156020164,2.0551114082336426,41399,0.8773902654647827,0.0003,,,,,
71.4,42000,-41.200870513916016,500.0,0.01928427442908287,-1.977715253829956,41899,0.761696994304657,0.0003,,,,,
,42000,,,,,,,,84,500.0,5,7624,0.0
0.0,42500,-41.7137451171875,500.0,0.01912129670381546,1.1162474155426025,42399,0.61647629737854,0.0003,,,,,
0.0,43000,-40.575496673583984,500.0,0.01848747394979,-0.2714870274066925,42899,3.821803092956543,0.0003,,,,,
0.0,43500,-39.75229263305664,500.0,0.018596883863210678,1.4533991813659668,43399,6.738716125488281,0.0003,,,,,
0.0,44000,-39.22949981689453,500.0,0.018291959539055824,2.804112672805786,43899,7.31525993347168,0.0003,,,,,
,44000,,,,,,,,88,500.0,5,7983,0.0
0.0,44500,-39.63837432861328,500.0,0.017602046951651573,-0.6779664754867554,44399,0.7435332536697388,0.0003,,,,,
0.0,45000,-38.69211959838867,500.0,0.017118044197559357,-0.06749498844146729,44899,0.688513994216919,0.0003,,,,,
0.0,45500,-39.30094909667969,500.0,0.017330028116703033,-0.4145045876502991,45399,0.824184775352478,0.0003,,,,,
0.0,46000,-38.11312484741211,500.0,0.01705765165388584,1.3646581172943115,45899,0.6901360750198364,0.0003,,,,,
,46000,,,,,,,,92,500.0,5,8345,0.0
0.0,46500,-37.41215515136719,500.0,0.016810156404972076,-2.139054298400879,46399,4.089748859405518,0.0003,,,,,
0.0,47000,-38.171836853027344,500.0,0.016465598717331886,-0.2729487419128418,46899,0.6080244779586792,0.0003,,,,,
0.0,47500,-37.915061950683594,500.0,0.016339246183633804,0.46546703577041626,47399,0.6640304327011108,0.0003,,,,,
0.0,48000,-36.57581329345703,500.0,0.01645621843636036,0.8332753777503967,47899,0.6872707009315491,0.0003,,,,,
,48000,,,,,,,,96,500.0,5,8706,0.0
0.0,48500,-36.593101501464844,500.0,0.01583237200975418,2.9818742275238037,48399,0.6248021125793457,0.0003,,,,,
0.0,49000,-36.54264831542969,500.0,0.015757696703076363,0.2622535228729248,48899,0.5447547435760498,0.0003,,,,,
0.0,49500,-36.08525848388672,500.0,0.01592101715505123,-0.209882915019989,49399,0.39976343512535095,0.0003,,,,,
0.0,50000,-35.304298400878906,500.0,0.015569590963423252,-0.8204209208488464,49899,5.639209747314453,0.0003,,,,,
,50000,,,,,,,,100,500.0,5,9067,0.0
0.0,50500,-35.3450927734375,500.0,0.015604599379003048,-1.1592549085617065,50399,0.5015809535980225,0.0003,,,,,
0.0,51000,-34.934688568115234,500.0,0.01585952751338482,-0.9805927872657776,50899,0.5235059261322021,0.0003,,,,,
0.0,51500,-34.120025634765625,500.0,0.015354330651462078,-0.9434784054756165,51399,0.5055819749832153,0.0003,,,,,
0.0,52000,-34.88667297363281,500.0,0.015158639289438725,0.6978553533554077,51899,2.2814693450927734,0.0003,,,,,
,52000,,,,,,,,104,500.0,5,9430,0.0
0.0,52500,-33.92475128173828,500.0,0.015016009099781513,1.8756439685821533,52399,0.44913622736930847,0.0003,,,,,
0.0,53000,-34.07915496826172,500.0,0.014642014168202877,1.2952510118484497,52899,0.6278420090675354,0.0003,,,,,
0.0,53500,-33.57887268066406,500.0,0.014179600402712822,-1.1275848150253296,53399,0.559014081954956,0.0003,,,,,
0.0,54000,-34.16728973388672,500.0,0.014096270315349102,-1.7914767265319824,53899,2.407637596130371,0.0003,,,,,
,54000,,,,,,,,108,500.0,5,9792,0.0
0.0,54500,-32.84453582763672,500.0,0.013858622871339321,-1.3158767223358154,54399,0.40350866317749023,0.0003,,,,,
0.0,55000,-32.82994079589844,500.0,0.013597424142062664,0.9158119559288025,54899,0.4160998463630676,0.0003,,,,,
78.4,55500,-32.39043426513672,500.0,0.013495688326656818,-0.9117196798324585,55399,3.602579116821289,0.0003,,,,,
83.2,56000,-32.32273864746094,500.0,0.013399043120443821,0.13746798038482666,55899,0.6776628494262695,0.0003,,,,,
,56000,,,,,,,,112,500.0,5,10154,0.0
0.0,56500,-31.365699768066406,500.0,0.012955890968441963,0.8917276859283447,56399,0.5218726396560669,0.0003,,,,,
0.0,57000,-32.391815185546875,500.0,0.01268141157925129,-2.5417799949645996,56899,0.3686603307723999,0.0003,,,,,
0.0,57500,-31.754352569580078,500.0,0.012722439132630825,-1.2700891494750977,57399,0.6066566705703735,0.0003,,,,,
0.0,58000,-31.422544479370117,500.0,0.01277097873389721,1.3082534074783325,57899,1.7230007648468018,0.0003,,,,,
,58000,,,,,,,,116,500.0,5,10522,0.53
0.0,58500,-31.203746795654297,500.0,0.012897148728370667,-1.6776611804962158,58399,0.3774128258228302,0.0003,,,,,
0.0,59000,-30.76859474182129,500.0,0.012523339129984379,0.5455113649368286,58899,0.45825451612472534,0.0003,,,,,
0.0,59500,-30.49709129333496,500.0,0.012196797877550125,-0.5151885747909546,59399,0.40638405084609985,0.0003,,,,,
0.2,60000,-30.080249786376953,500.0,0.012080732733011246,-0.32807374000549316,59899,0.9233611822128296,0.0003,,,,,
,60000,,,,,,,,120,500.0,5,10886,0.53
0.0,60500,-29.631771087646484,500.0,0.011835597455501556,-0.2863146662712097,60399,0.366647332906723,0.0003,,,,,
0.0,61000,-30.170997619628906,500.0,0.011874545365571976,0.021364837884902954,60899,3.167879104614258,0.0003,,,,,
0.0,61500,-31.59025764465332,500.0,0.011917293071746826,-2.02787184715271,61399,0.425794780254364,0.0003,,,,,
0.0,62000,-29.47735595703125,500.0,0.011608198285102844,-1.4524450302124023,61899,0.3710483908653259,0.0003,,,,,
,62000,,,,,,,,124,500.0,5,11242,0.53
0.0,62500,-28.454614639282227,500.0,0.01162137370556593,2.076417922973633,62399,0.33714139461517334,0.0003,,,,,
0.0,63000,-32.996395111083984,500.0,0.011427662335336208,1.491927146911621,62899,0.35030558705329895,0.0003,,,,,
0.0,63500,-29.452974319458008,500.0,0.011424519121646881,1.539676308631897,63399,0.34173348546028137,0.0003,,,,,
0.0,64000,-29.959239959716797,500.0,0.011292776092886925,-1.1092559099197388,63899,0.3963834345340729,0.0003,,,,,
,64000,,,,,,,,128,500.0,5,11598,0.53
0.0,64500,-28.01236915588379,500.0,0.01116760540753603,-0.515706479549408,64399,0.5355356931686401,0.0003,,,,,
0.0,65000,-28.80276870727539,500.0,0.011071091517806053,0.2582952082157135,64899,0.34433186054229736,0.0003,,,,,
0.0,65500,-28.098194122314453,500.0,0.010724039748311043,-1.391323447227478,65399,0.37941670417785645,0.0003,,,,,
0.0,66000,-28.60350227355957,500.0,0.010676929727196693,-0.6924742460250854,65899,0.3586984872817993,0.0003,,,,,
,66000,,,,,,,,132,500.0,5,11961,0.53
0.0,66500,-26.465682983398438,500.0,0.010277895256876945,-1.552154779434204,66399,0.3189725875854492,0.0003,,,,,
0.0,67000,-29.458507537841797,500.0,0.010089831426739693,-0.7168028354644775,66899,0.3864991068840027,0.0003,,,,,
0.0,67500,-27.51453971862793,500.0,0.010040349327027798,-1.9350597858428955,67399,0.31006911396980286,0.0003,,,,,
0.0,68000,-25.243640899658203,500.0,0.009844052605330944,0.8417648673057556,67899,0.39391618967056274,0.0003,,,,,
,68000,,,,,,,,136,500.0,5,12318,0.53
0.0,68500,-25.351266860961914,500.0,0.009740348905324936,2.163092613220215,68399,2.8976287841796875,0.0003,,,,,
0.0,69000,-24.90196990966797,500.0,0.009701015427708626,-4.018482208251953,68899,0.26803427934646606,0.0003,,,,,
0.0,69500,-24.202415466308594,500.0,0.009322086349129677,1.7236257791519165,69399,0.312604695558548,0.0003,,,,,
0.0,70000,-25.940906524658203,500.0,0.009120771661400795,-0.7474721670150757,69899,0.5231431722640991,0.0003,,,,,
,70000,,,,,,,,140,500.0,5,12675,0.53
0.0,70500,-24.624160766601562,500.0,0.008935617282986641,0.9927068948745728,70399,0.3800974488258362,0.0003,,,,,
0.0,71000,-24.87561798095703,500.0,0.008813928812742233,1.6121490001678467,70899,0.24836963415145874,0.0003,,,,,
0.0,71500,-22.287235260009766,500.0,0.008755799382925034,-0.10118243098258972,71399,1.26304292678833,0.0003,,,,,
0.0,72000,-24.266944885253906,500.0,0.00867227278649807,-1.3036338090896606,71899,0.3149528205394745,0.0003,,,,,
,72000,,,,,,,,144,500.0,5,13033,0.53
0.0,72500,-24.21700096130371,500.0,0.008751090615987778,0.780597448348999,72399,0.2924882471561432,0.0003,,,,,
0.0,73000,-23.470481872558594,500.0,0.008519289083778858,-2.418450355529785,72899,0.2501178979873657,0.0003,,,,,
0.0,73500,-22.2001953125,500.0,0.00824765581637621,-0.9644371271133423,73399,1.110391616821289,0.0003,,,,,
0.0,74000,-23.503841400146484,500.0,0.008153398521244526,-1.2111929655075073,73899,0.39331066608428955,0.0003,,,,,
,74000,,,,,,,,148,500.0,5,13398,0.53
0.0,74500,-22.52798080444336,500.0,0.007919130846858025,-0.12833929061889648,74399,0.3789406716823578,0.0003,,,,,
0.0,75000,-22.802406311035156,500.0,0.007826918736100197,-2.2865142822265625,74899,2.980254650115967,0.0003,,,,,
0.0,75500,-22.43927001953125,500.0,0.007856451906263828,-2.600667715072632,75399,0.32140016555786133,0.0003,,,,,
0.0,76000,-21.324735641479492,500.0,0.007843676023185253,-1.8081811666488647,75899,0.22591125965118408,0.0003,,,,,
,76000,,,,,,,,152,500.0,5,13765,0.53
0.0,76500,-20.48560333251953,500.0,0.007641916163265705,-1.8897312879562378,76399,0.2794567048549652,0.0003,,,,,
0.0,77000,-21.476303100585938,500.0,0.007510062772780657,2.838627338409424,76899,0.3508733808994293,0.0003,,,,,
0.0,77500,-21.598005294799805,500.0,0.007514802273362875,1.8576200008392334,77399,1.2053561210632324,0.0003,,,,,
0.0,78000,-20.272598266601562,500.0,0.0075050583109259605,-2.6193110942840576,77899,1.267992615699768,0.0003,,,,,
,78000,,,,,,,,156,500.0,5,14127,0.53
0.0,78500,-20.023590087890625,500.0,0.007351128850132227,-0.1394370198249817,78399,0.8938409090042114,0.0003,,,,,
0.0,79000,-19.87880516052246,500.0,0.007412625476717949,0.3635440170764923,78899,0.28336650133132935,0.0003,,,,,
0.0,79500,-19.85614013671875,500.0,0.0073332348838448524,-0.1983749270439148,79399,0.2447088062763214,0.0003,,,,,
0.0,80000,-19.950681686401367,500.0,0.007440250366926193,0.7584974765777588,79899,0.28836530447006226,0.0003,,,,,
,80000,,,,,,,,160,500.0,5,14491,0.53
0.0,80500,-20.00522232055664,500.0,0.007346258033066988,-1.0115115642547607,80399,0.24637064337730408,0.0003,,,,,
0.0,81000,-19.508785247802734,500.0,0.00735893938690424,0.2952597141265869,80899,1.710574984550476,0.0003,,,,,
0.0,81500,-18.9705753326416,500.0,0.007376565132290125,-0.8912619948387146,81399,0.2627045512199402,0.0003,,,,,
0.0,82000,-18.0863037109375,500.0,0.007307220250368118,-0.8438814282417297,81899,0.24285100400447845,0.0003,,,,,
,82000,,,,,,,,164,500.0,5,14858,0.53
0.0,82500,-17.89935302734375,500.0,0.007172688376158476,-0.7421609163284302,82399,1.0468767881393433,0.0003,,,,,
0.0,83000,-17.633094787597656,500.0,0.007109900005161762,-1.9287556409835815,82899,0.22689539194107056,0.0003,,,,,
0.0,83500,-17.651296615600586,500.0,0.006966194603592157,1.6329936981201172,83399,0.2233971208333969,0.0003,,,,,
0.0,84000,-16.604413986206055,500.0,0.006777604576200247,-0.3610609769821167,83899,0.8847448825836182,0.0003,,,,,
,84000,,,,,,,,168,500.0,5,15218,0.53
0.0,84500,-16.561309814453125,500.0,0.006729071959853172,-0.6428799629211426,84399,0.6021839380264282,0.0003,,,,,
0.0,85000,-17.66758155822754,500.0,0.006607790011912584,0.8130097985267639,84899,0.19499346613883972,0.0003,,,,,
0.0,85500,-16.906471252441406,500.0,0.006429363042116165,-2.037010669708252,85399,1.0288647413253784,0.0003,,,,,
0.0,86000,-16.674800872802734,500.0,0.006389570888131857,0.14497244358062744,85899,0.14635083079338074,0.0003,,,,,
,86000,,,,,,,,172,500.0,5,15570,0.53
0.0,86500,-16.223894119262695,500.0,0.006340354681015015,0.02470707893371582,86399,0.1838744878768921,0.0003,,,,,
0.0,87000,-16.603471755981445,500.0,0.006278812885284424,-2.0249106884002686,86899,0.18327957391738892,0.0003,,,,,
0.0,87500,-17.484825134277344,500.0,0.006249931175261736,0.7449785470962524,87399,0.21866214275360107,0.0003,,,,,
0.0,88000,-15.104728698730469,500.0,0.006371449679136276,0.7765501141548157,87899,0.24415047466754913,0.0003,,,,,
,88000,,,,,,,,176,500.0,5,15926,0.53
0.0,88500,-15.266382217407227,500.0,0.006478090304881334,-1.4357681274414062,88399,0.3700704872608185,0.0003,,,,,
0.0,89000,-16.30377769470215,500.0,0.00649621058255434,-0.3010292947292328,88899,0.1524031013250351,0.0003,,,,,
0.0,89500,-15.566213607788086,500.0,0.006480354815721512,-0.5407075881958008,89399,0.8524501323699951,0.0003,,,,,
0.0,90000,-15.221091270446777,500.0,0.006324535235762596,0.4725937843322754,89899,0.7617197036743164,0.0003,,,,,
,90000,,,,,,,,180,500.0,5,16284,0.53
0.0,90500,-14.5098876953125,500.0,0.006116664502769709,-1.1764007806777954,90399,0.20900464057922363,0.0003,,,,,
0.0,91000,-15.449987411499023,500.0,0.006057496648281813,-0.5658557415008545,90899,0.1863497793674469,0.0003,,,,,
80.0,91500,-14.549812316894531,500.0,0.006056127604097128,0.04844677448272705,91399,0.15049904584884644,0.0003,,,,,
0.0,92000,-14.600845336914062,500.0,0.005882625002413988,-0.6334428191184998,91899,0.11958277225494385,0.0003,,,,,
,92000,,,,,,,,184,500.0,5,16643,0.53
0.0,92500,-13.243398666381836,500.0,0.0056109256111085415,-1.8327009677886963,92399,0.3834429383277893,0.0003,,,,,
0.0,93000,-13.822731018066406,500.0,0.005674764513969421,-0.8265413641929626,92899,0.23762387037277222,0.0003,,,,,
0.0,93500,-14.501224517822266,500.0,0.005452901124954224,3.4110817909240723,93399,0.333731472492218,0.0003,,,,,
0.0,94000,-14.127256393432617,500.0,0.005399816669523716,0.5638949275016785,93899,0.17962273955345154,0.0003,,,,,
,94000,,,,,,,,188,500.0,5,17003,0.53
53.8,94500,-14.18695068359375,500.0,0.005439277738332748,0.30273017287254333,94399,0.11765924841165543,0.0003,,,,,
0.0,95000,-13.077436447143555,500.0,0.005283507984131575,1.4371297359466553,94899,0.16418960690498352,0.0003,,,,,
0.0,95500,-12.497559547424316,500.0,0.0051716892048716545,3.839545965194702,95399,0.36176156997680664,0.0003,,,,,
0.0,96000,-13.615949630737305,500.0,0.005060581024736166,0.19679391384124756,95899,0.12837092578411102,0.0003,,,,,
,96000,,,,,,,,192,500.0,5,17365,0.53
0.0,96500,-12.685338020324707,500.0,0.005125094670802355,0.10220718383789062,96399,0.24388232827186584,0.0003,,,,,
0.0,97000,-12.413464546203613,500.0,0.00503432797268033,2.5032286643981934,96899,0.18180856108665466,0.0003,,,,,
0.0,97500,-13.02290153503418,500.0,0.004916432313621044,-1.1778918504714966,97399,0.27455681562423706,0.0003,,,,,
0.0,98000,-12.21957015991211,500.0,0.004899100866168737,-0.34332412481307983,97899,0.0878511592745781,0.0003,,,,,
,98000,,,,,,,,196,500.0,5,17727,0.53
0.0,98500,-12.652379989624023,500.0,0.004742826800793409,-0.6675267815589905,98399,0.11483106017112732,0.0003,,,,,
0.0,99000,-12.717963218688965,500.0,0.004651119001209736,2.329407215118408,98899,0.10590282827615738,0.0003,,,,,
0.0,99500,-11.957768440246582,500.0,0.004733412526547909,1.65606689453125,99399,0.393345445394516,0.0003,,,,,
0.0,100000,-11.53371810913086,500.0,0.0045974054373800755,1.1286587715148926,99899,0.12884318828582764,0.0003,,,,,
,100000,,,,,,,,200,500.0,5,18089,0.53
0.0,100500,-11.786266326904297,500.0,0.004515953827649355,-0.5369899868965149,100399,0.08525463938713074,0.0003,,,,,
0.0,101000,-11.282032012939453,500.0,0.004357321187853813,-0.8856863379478455,100899,0.21345308423042297,0.0003,,,,,
0.0,101500,-11.912734985351562,500.0,0.004429958760738373,-3.0050997734069824,101399,0.09994878619909286,0.0003,,,,,
0.0,102000,-11.157541275024414,500.0,0.004366216249763966,1.0640692710876465,101899,0.08753611892461777,0.0003,,,,,
,102000,,,,,,,,204,500.0,5,18455,0.53
0.0,102500,-10.743607521057129,500.0,0.004219466354697943,1.42807936668396,102399,0.09995466470718384,0.0003,,,,,
0.0,103000,-11.568791389465332,500.0,0.004280364140868187,-0.6080880165100098,102899,0.07573653757572174,0.0003,,,,,
